id,image,name,seller,create_at,price
229,http://dummyimage.com/108x186.jpg/dddddd/000000,Trileptal,47,2016-03-03 13:28:52,2.41
230,http://dummyimage.com/211x112.gif/dddddd/000000,Rx Act Tussin Chest Congestion,38,2016-01-24 07:30:19,12.87
231,http://dummyimage.com/124x102.png/5fa2dd/ffffff,Ceramide Lift And Firm Makeup Broad Spectrum Sunscreen SPF 15 Cognac,48,2015-09-25 11:08:15,11.46
232,http://dummyimage.com/164x101.jpg/5fa2dd/ffffff,Fosinopril Sodium,36,2015-10-28 00:23:59,6.76
233,http://dummyimage.com/184x201.png/ff4444/ffffff,Non-Drowsy Sinus Congestion and Pain Relief,27,2016-03-07 08:32:54,8.62
234,http://dummyimage.com/182x114.gif/5fa2dd/ffffff,Clopidogrel,21,2015-08-28 07:21:57,19.48
235,http://dummyimage.com/140x163.jpg/cc0000/ffffff,Arnica Montana,5,2015-04-21 21:13:29,17.19
236,http://dummyimage.com/168x142.jpg/cc0000/ffffff,La Prairie Switzerland,15,2015-04-10 14:14:20,8.47
237,http://dummyimage.com/219x187.gif/dddddd/000000,IBUPROFEN,15,2015-07-01 22:27:02,2.85
238,http://dummyimage.com/190x140.gif/cc0000/ffffff,SPF 30 Sunscreen,36,2015-07-20 22:28:53,9.77
239,http://dummyimage.com/190x105.jpg/cc0000/ffffff,Soft Care Antibacterial-Antiseptic Hand,20,2015-06-26 06:03:22,11.97
240,http://dummyimage.com/225x134.png/dddddd/000000,Coppertone Sport Continuous,8,2016-02-25 20:30:57,14.9
241,http://dummyimage.com/243x221.jpg/dddddd/000000,CeraVe,4,2016-01-18 18:39:46,11.65
242,http://dummyimage.com/233x232.png/cc0000/ffffff,Womens Mitchum Advanced Invisible Antiperspirant Deodorant,45,2016-03-24 13:14:07,8.89
243,http://dummyimage.com/187x150.jpg/5fa2dd/ffffff,FLEBEAUTE COLLAGENIC MAKE UP BASE,40,2015-04-13 13:22:15,19.31
244,http://dummyimage.com/101x171.png/dddddd/000000,topcare infants pain and fever,38,2016-03-11 13:11:43,12.35
245,http://dummyimage.com/130x148.gif/cc0000/ffffff,Burkhart,33,2015-10-22 08:46:02,14.01
246,http://dummyimage.com/189x179.gif/dddddd/000000,Carbamazepine,15,2016-03-09 13:07:57,2.25
247,http://dummyimage.com/239x167.png/5fa2dd/ffffff,THERABREATH TOOTHPASTE,6,2016-02-26 12:05:38,2.46
248,http://dummyimage.com/101x239.jpg/cc0000/ffffff,Benztropine Mesylate,20,2015-04-11 14:59:34,10.93
249,http://dummyimage.com/215x202.gif/5fa2dd/ffffff,Glimepiride,12,2015-04-26 05:32:53,13.07
250,http://dummyimage.com/218x107.jpg/dddddd/000000,Oxygen,40,2015-08-24 03:13:14,3.39
251,http://dummyimage.com/186x114.jpg/dddddd/000000,Cocklebur,18,2015-06-09 19:25:31,9.38
252,http://dummyimage.com/241x138.gif/ff4444/ffffff,Cefuroxime,1,2015-09-20 00:55:51,7.75
253,http://dummyimage.com/176x222.png/5fa2dd/ffffff,Oxybutynin Chloride,10,2016-02-15 03:03:07,14.13
254,http://dummyimage.com/144x102.gif/dddddd/000000,Levetiracetam,25,2015-04-09 20:17:24,7.46
255,http://dummyimage.com/206x151.jpg/5fa2dd/ffffff,Terbinafine Hydrochloride,49,2015-04-04 17:02:21,3.69
256,http://dummyimage.com/201x239.jpg/dddddd/000000,Awaken Skin Perfector BB Broad Spectrum SPF 15 Sunscreen Medium Dark,31,2016-01-15 06:57:03,11.22
257,http://dummyimage.com/158x145.png/ff4444/ffffff,Topical 60 Sec Sodium Fluoride,16,2015-12-24 07:36:47,9.38
258,http://dummyimage.com/136x116.jpg/cc0000/ffffff,Baclofen,16,2015-06-27 10:10:06,1.19
259,http://dummyimage.com/222x233.png/dddddd/000000,Galantamine,23,2016-01-14 16:09:47,6.81
260,http://dummyimage.com/182x178.jpg/dddddd/000000,Clotrimazole,5,2015-10-19 15:22:02,7.05
261,http://dummyimage.com/129x147.png/ff4444/ffffff,Intervene Makeup SPF 15 Soft Wheat,27,2016-03-09 16:59:21,5.13
262,http://dummyimage.com/227x249.gif/dddddd/000000,Ultra Pure,17,2015-06-02 20:34:27,17.32
263,http://dummyimage.com/187x140.jpg/5fa2dd/ffffff,Cardene,41,2015-11-06 09:38:19,11.36
264,http://dummyimage.com/250x125.gif/5fa2dd/ffffff,Old Spice Fresh,31,2015-07-16 19:50:48,11.15
265,http://dummyimage.com/214x133.png/5fa2dd/ffffff,CY BETTER LIPS BALM Humectante para Labios con color FPS 18,41,2016-03-10 11:37:11,9.61
266,http://dummyimage.com/176x234.jpg/dddddd/000000,Nizoral,14,2015-05-01 00:13:24,6.11
267,http://dummyimage.com/111x135.jpg/dddddd/000000,Helium,47,2015-06-03 10:27:05,2.43
268,http://dummyimage.com/144x230.png/dddddd/000000,Simvastatin,6,2015-06-08 16:30:23,7.83
269,http://dummyimage.com/188x144.gif/cc0000/ffffff,Quartz 8,8,2015-10-18 04:51:13,1.13
270,http://dummyimage.com/212x141.jpg/cc0000/ffffff,Cyclobenzaprine Hydrochloride,32,2015-11-03 21:35:27,6.8
271,http://dummyimage.com/212x237.png/cc0000/ffffff,Childrens Ibuprofen,28,2015-07-30 14:46:08,3.14
272,http://dummyimage.com/230x148.jpg/cc0000/ffffff,Clonidine Hydrochloride,27,2015-05-30 20:34:24,10.92
273,http://dummyimage.com/221x149.gif/dddddd/000000,Eastern Sycamore Pollen,30,2016-03-02 02:50:20,13.89
274,http://dummyimage.com/233x112.jpg/dddddd/000000,CLOMIPRAMINE HYDROCHLORIDE,39,2016-02-14 05:57:16,19.04
275,http://dummyimage.com/123x234.jpg/ff4444/ffffff,Thiothixene,26,2016-03-18 07:50:33,17.23
276,http://dummyimage.com/183x223.jpg/cc0000/ffffff,Dr. Jart DIS-A-PORE Beauty Balm,14,2015-10-16 01:48:22,13.44
277,http://dummyimage.com/158x189.png/ff4444/ffffff,Fluorouracil,29,2015-04-15 19:34:13,7.5
278,http://dummyimage.com/199x135.jpg/dddddd/000000,Promethazine VC With Codeine,37,2015-10-06 06:21:01,4.47
279,http://dummyimage.com/127x146.jpg/ff4444/ffffff,Gas-X,24,2015-07-28 23:23:26,8.72
280,http://dummyimage.com/180x162.png/cc0000/ffffff,EMBEDA,11,2015-10-20 12:08:05,10.73
281,http://dummyimage.com/192x135.png/ff4444/ffffff,Clonazepam,4,2016-02-25 06:03:47,10.81
282,http://dummyimage.com/138x238.jpg/ff4444/ffffff,SHISEIDO BENEFIANCE NUTRIPERFECT DAY,37,2015-07-15 07:02:56,12.19
283,http://dummyimage.com/146x101.jpg/dddddd/000000,Diclofenac Potassium,16,2015-11-26 01:03:46,9.38
284,http://dummyimage.com/176x209.jpg/dddddd/000000,Topcare Aspirin,36,2015-04-05 09:06:50,19.12
285,http://dummyimage.com/118x235.jpg/5fa2dd/ffffff,Daytime Multi-Symptom Cold Relief,18,2015-09-09 13:55:31,6.52
286,http://dummyimage.com/101x217.gif/dddddd/000000,Pink Eye Remedy,39,2015-12-03 17:40:03,5.69
287,http://dummyimage.com/104x154.jpg/5fa2dd/ffffff,VIMIZIM,5,2016-03-01 17:40:49,1.77
288,http://dummyimage.com/179x168.gif/5fa2dd/ffffff,Hydrocodone Bitartrate And Acetaminophen,38,2015-05-29 08:07:41,15.77
289,http://dummyimage.com/198x199.png/dddddd/000000,Next Choice,15,2015-12-19 03:59:09,9.01
290,http://dummyimage.com/225x224.gif/cc0000/ffffff,Muscle,41,2015-12-17 17:32:59,16.4
291,http://dummyimage.com/117x172.gif/cc0000/ffffff,Tinactin,2,2015-08-24 01:09:41,3.0
292,http://dummyimage.com/201x115.jpg/cc0000/ffffff,Wheat Smut,14,2015-12-18 11:45:49,3.3
293,http://dummyimage.com/240x230.jpg/dddddd/000000,Zoloft,45,2016-02-02 01:35:24,10.7
294,http://dummyimage.com/197x222.png/5fa2dd/ffffff,Fluconazole,41,2015-05-20 18:43:18,5.76
295,http://dummyimage.com/107x234.png/5fa2dd/ffffff,XtraCare Skin Relief Oatmeal Daily Moisturizing,27,2016-01-08 12:50:12,1.75
296,http://dummyimage.com/246x124.png/dddddd/000000,Metoprolol Tartrate,27,2015-04-24 07:29:48,11.03
297,http://dummyimage.com/184x163.jpg/5fa2dd/ffffff,Pain Relief Alcohol Swabs,10,2015-07-11 18:45:35,14.73
298,http://dummyimage.com/140x150.png/5fa2dd/ffffff,Coconut Lime Anti-Bacterial Hand Sanitizer,40,2015-10-23 19:07:00,13.01
299,http://dummyimage.com/175x109.png/ff4444/ffffff,TOPCARE,41,2015-05-14 13:06:23,18.99
300,http://dummyimage.com/124x102.gif/ff4444/ffffff,Johnsons Baby Pure Cornstarch Medicated,9,2015-07-07 19:15:01,17.06
301,http://dummyimage.com/232x120.png/ff4444/ffffff,Lemon and Basil Antibacterial Foaming Hand Wash,42,2015-05-06 07:26:58,2.32
302,http://dummyimage.com/226x191.jpg/ff4444/ffffff,Citalopram Hydrobromide,45,2015-05-17 13:53:18,3.72
303,http://dummyimage.com/223x136.jpg/dddddd/000000,DR. Fresh Dailies Travel,44,2016-01-31 00:47:15,15.72
304,http://dummyimage.com/182x157.png/ff4444/ffffff,Doxazosin,32,2016-01-18 01:52:58,17.85
305,http://dummyimage.com/209x149.gif/ff4444/ffffff,Ketotifen Fumarate,48,2015-06-26 16:59:01,17.58
306,http://dummyimage.com/175x187.png/ff4444/ffffff,Berberis Homaccord,20,2015-07-10 09:26:20,15.86
307,http://dummyimage.com/208x220.jpg/cc0000/ffffff,LGB,6,2016-03-16 08:38:12,12.19
308,http://dummyimage.com/230x133.gif/cc0000/ffffff,Promethazine Hydrochloride,20,2015-06-08 01:37:08,8.48
309,http://dummyimage.com/149x154.png/5fa2dd/ffffff,ZINC OXIDE,20,2015-04-16 15:01:20,1.1
310,http://dummyimage.com/190x139.gif/dddddd/000000,H E B MAX SEVERE CONGESTION and COUGH,36,2015-05-31 07:53:12,14.48
311,http://dummyimage.com/177x223.png/dddddd/000000,Finasteride,28,2016-03-09 03:29:19,17.79
312,http://dummyimage.com/187x125.jpg/dddddd/000000,Furosemide,23,2015-05-13 18:08:51,19.62
313,http://dummyimage.com/232x150.png/cc0000/ffffff,Reef Safe SPF 45,21,2015-11-05 17:43:56,4.07
314,http://dummyimage.com/240x205.png/5fa2dd/ffffff,Gabapentin,33,2015-10-22 07:01:29,16.72
315,http://dummyimage.com/196x171.gif/ff4444/ffffff,Dexamethasone Sodium Phosphate,47,2015-08-28 05:00:14,3.42
316,http://dummyimage.com/180x223.jpg/dddddd/000000,CAPTURE TOTALE COMPACT RADIANCE RESTORING LINE SMOOTHING MAKEUP SPF 20 010 Ivory,12,2015-05-29 11:35:22,3.01
317,http://dummyimage.com/148x176.jpg/cc0000/ffffff,Naprelan,48,2015-12-06 07:25:26,13.54
318,http://dummyimage.com/211x109.png/ff4444/ffffff,Doxycycline Hyclate,41,2015-08-22 05:52:44,4.58
319,http://dummyimage.com/173x169.png/dddddd/000000,Oxygen,46,2016-01-05 02:32:41,3.23
320,http://dummyimage.com/152x106.gif/5fa2dd/ffffff,GN Kids Eczema,12,2015-08-27 23:09:20,8.64
321,http://dummyimage.com/166x190.png/dddddd/000000,SHISEIDO SHEER AND PERFECT COMPACT (REFILL),18,2015-12-06 07:37:43,3.84
322,http://dummyimage.com/151x180.jpg/ff4444/ffffff,Prednisone,48,2015-05-26 00:20:27,5.28
323,http://dummyimage.com/222x181.gif/cc0000/ffffff,temazepam,41,2015-07-07 11:34:01,17.1
324,http://dummyimage.com/126x114.gif/cc0000/ffffff,Carvedilol,31,2015-08-03 07:48:29,16.81
325,http://dummyimage.com/191x192.png/ff4444/ffffff,Lovenox,37,2015-07-04 04:57:28,2.87
326,http://dummyimage.com/178x150.gif/ff4444/ffffff,Simvastatin,14,2015-09-15 06:40:20,1.8
327,http://dummyimage.com/170x211.jpg/dddddd/000000,Nasel congestion,8,2015-05-17 18:16:29,1.87
328,http://dummyimage.com/142x228.png/dddddd/000000,H-E-B Skin Corrective Innovative Skin Perfector BB Broad Spectrum SPF15 Sunscreen Light/Medium,15,2015-08-20 04:11:00,2.55
329,http://dummyimage.com/144x197.jpg/5fa2dd/ffffff,Balsalazide Disodium,5,2015-08-09 17:08:53,17.38
330,http://dummyimage.com/224x191.jpg/dddddd/000000,Losartan Potassium,46,2015-04-26 11:33:36,3.67
331,http://dummyimage.com/131x141.gif/ff4444/ffffff,BAC,9,2015-06-23 11:58:52,3.02
332,http://dummyimage.com/214x138.gif/5fa2dd/ffffff,Terazol 3,44,2015-04-29 07:21:11,1.88
333,http://dummyimage.com/200x233.png/dddddd/000000,Venlafaxine Hydrochloride,29,2015-08-27 13:52:20,14.22
334,http://dummyimage.com/200x250.png/ff4444/ffffff,QUEEN PALM POLLEN,35,2015-05-03 06:27:31,17.6
335,http://dummyimage.com/225x113.jpg/dddddd/000000,MEVACOR,41,2016-02-18 17:56:10,16.65
336,http://dummyimage.com/118x213.png/5fa2dd/ffffff,Potassium Chloride,3,2016-03-25 14:31:55,2.74
337,http://dummyimage.com/142x187.png/ff4444/ffffff,DR. BABOR DERMA CELLULAR Ultimate Firming Eye,9,2015-12-17 04:53:10,2.47
338,http://dummyimage.com/139x190.jpg/ff4444/ffffff,Fexofenadine Hydrochloride,42,2015-07-31 01:41:55,3.49
339,http://dummyimage.com/104x230.png/cc0000/ffffff,Amlodipine besylate and Atorvastatin calcium,48,2015-08-13 04:14:07,12.34
340,http://dummyimage.com/228x209.gif/ff4444/ffffff,Mirtazapine,50,2015-11-21 04:14:36,5.19
341,http://dummyimage.com/107x209.jpg/cc0000/ffffff,PerioMed,7,2016-03-13 21:51:13,11.34
342,http://dummyimage.com/232x223.jpg/cc0000/ffffff,ibuprofen,12,2015-05-17 14:17:35,17.27
343,http://dummyimage.com/248x112.jpg/ff4444/ffffff,LBEL EFFET PARFAIT MINERAL NATURAL SKIN EFFECT MOUSSE FOUNDATION SPF 16,43,2015-05-26 13:46:34,10.08
344,http://dummyimage.com/214x214.gif/cc0000/ffffff,AVANDARYL,33,2016-02-02 05:04:37,8.44
345,http://dummyimage.com/247x237.png/5fa2dd/ffffff,Flucytosine,5,2015-09-20 05:04:26,10.37
346,http://dummyimage.com/172x106.jpg/ff4444/ffffff,Metaproterenol Sulfate,40,2016-03-14 03:56:55,15.37
347,http://dummyimage.com/214x122.gif/ff4444/ffffff,Naproxen Sodium,9,2015-05-28 18:58:51,19.28
348,http://dummyimage.com/177x175.gif/dddddd/000000,Buspirone Hydrochloride,6,2016-01-06 18:27:01,12.71
349,http://dummyimage.com/129x105.jpg/ff4444/ffffff,Plus White Super White TOOTH with PEROXIDE,26,2016-01-19 12:42:31,9.64
350,http://dummyimage.com/179x133.gif/ff4444/ffffff,Hydrochlorothiazide,24,2015-07-09 18:56:02,12.08
351,http://dummyimage.com/143x113.gif/cc0000/ffffff,Childrens Acetaminophen,40,2015-03-31 17:27:51,8.68
352,http://dummyimage.com/214x230.gif/cc0000/ffffff,365 Everyday Value Be Well Cough Ease for Kids,34,2015-05-15 03:07:38,12.97
353,http://dummyimage.com/211x128.gif/5fa2dd/ffffff,Allergy and Congestion Relief,31,2015-06-23 16:21:00,16.67
354,http://dummyimage.com/234x148.jpg/5fa2dd/ffffff,SOLU-CORTEF,40,2015-05-22 16:27:21,4.18
355,http://dummyimage.com/126x218.jpg/5fa2dd/ffffff,Tri Estrogen,39,2016-03-22 14:54:39,3.11
356,http://dummyimage.com/165x193.png/ff4444/ffffff,Treatment Set TS332090,47,2015-05-29 13:57:57,19.59
357,http://dummyimage.com/149x133.png/cc0000/ffffff,Glycopyrrolate,6,2016-01-10 02:07:55,4.57
358,http://dummyimage.com/193x229.jpg/dddddd/000000,Fenofibrate,37,2015-08-16 19:32:34,15.18
359,http://dummyimage.com/200x144.gif/ff4444/ffffff,Tolnaftate,13,2015-09-16 08:47:24,8.59
360,http://dummyimage.com/117x183.gif/cc0000/ffffff,Lycogel Cover and Recovery - Breathable Camouflage - SPF 30 with LYCO Complex,12,2016-03-23 13:40:56,19.68
361,http://dummyimage.com/173x181.jpg/dddddd/000000,OXYGEN,44,2015-04-11 19:57:02,2.98
362,http://dummyimage.com/142x201.gif/cc0000/ffffff,Warfarin Sodium,13,2015-05-07 11:17:40,4.54
363,http://dummyimage.com/110x164.gif/dddddd/000000,Allergies Food Chemicals,18,2016-01-19 10:23:53,12.27
364,http://dummyimage.com/166x199.jpg/cc0000/ffffff,Miconazole Nitrate,10,2015-12-17 13:53:12,10.1
365,http://dummyimage.com/220x227.jpg/dddddd/000000,Phenylalanine,15,2016-02-01 15:16:10,13.5
366,http://dummyimage.com/232x227.jpg/ff4444/ffffff,Ranitidine,14,2015-05-26 18:53:47,2.47
367,http://dummyimage.com/144x232.png/cc0000/ffffff,ENALAPRIL MALEATE,3,2015-09-15 12:43:07,13.98
368,http://dummyimage.com/174x176.gif/cc0000/ffffff,smart sense nighttime,15,2015-05-28 08:39:44,9.32
369,http://dummyimage.com/217x229.jpg/5fa2dd/ffffff,Prilosec OTC,7,2016-02-04 13:10:54,2.37
370,http://dummyimage.com/195x130.gif/dddddd/000000,Alka-Seltzer Plus Severe Sinus and Cold,48,2016-03-07 01:09:11,14.67
371,http://dummyimage.com/152x170.gif/ff4444/ffffff,Clonazepam,18,2015-06-16 06:34:29,19.3
372,http://dummyimage.com/240x122.png/cc0000/ffffff,Microgestin,31,2015-09-30 08:07:21,14.61
373,http://dummyimage.com/128x239.jpg/cc0000/ffffff,Travoprost Ophthalmic Solution 0.004%,24,2015-07-01 23:06:11,16.08
374,http://dummyimage.com/132x244.gif/ff4444/ffffff,Aminophylline,9,2015-11-02 06:43:14,9.78
375,http://dummyimage.com/202x133.gif/dddddd/000000,Cyclobenzaprine Hydrochloride,39,2015-12-30 17:01:43,8.36
376,http://dummyimage.com/154x179.jpg/cc0000/ffffff,rx act flu and severe cold and cough,8,2016-02-06 13:07:18,4.05
377,http://dummyimage.com/228x171.png/cc0000/ffffff,Ethambutol Hydrochloride,43,2016-01-01 10:12:33,14.01
378,http://dummyimage.com/231x216.jpg/dddddd/000000,Doxycycline Hyclate,24,2015-07-31 17:58:31,10.79
379,http://dummyimage.com/120x237.png/5fa2dd/ffffff,Air,48,2015-08-13 11:10:26,2.15
380,http://dummyimage.com/214x116.gif/cc0000/ffffff,Pentasa,38,2015-03-30 02:11:24,19.16
381,http://dummyimage.com/235x101.png/cc0000/ffffff,Nu Skin ageLOC Radiant Day Broad Spectrum SPF 22,21,2015-12-20 00:14:34,5.98
382,http://dummyimage.com/102x198.png/dddddd/000000,Ativan,7,2015-10-18 18:34:44,6.84
383,http://dummyimage.com/245x104.jpg/cc0000/ffffff,SSD Cream,23,2015-08-10 20:06:26,13.0
384,http://dummyimage.com/119x212.jpg/5fa2dd/ffffff,FLUOROURACIL,30,2015-04-15 13:26:14,8.63
385,http://dummyimage.com/125x214.png/cc0000/ffffff,CLE DE PEAU BEAUTE CR COMPACT FOUNDATION,4,2015-09-12 13:29:23,17.34
386,http://dummyimage.com/142x226.png/dddddd/000000,Irinotecan Hydrochloride,41,2015-09-15 19:29:19,1.17
387,http://dummyimage.com/184x196.gif/dddddd/000000,Premier Value Infants Ibuprofen,49,2015-05-13 13:31:38,9.67
388,http://dummyimage.com/193x115.jpg/5fa2dd/ffffff,Rendrevie Sun Screen SPF35 PA,50,2015-08-03 23:06:58,13.5
389,http://dummyimage.com/133x130.jpg/5fa2dd/ffffff,Oxymorphone Hydrochloride,12,2015-06-24 12:48:49,2.24
390,http://dummyimage.com/128x240.jpg/ff4444/ffffff,Ocean Potion Instant Dry 30 Mist Sport Sunscreen,26,2015-06-28 14:17:12,7.44
391,http://dummyimage.com/180x186.jpg/5fa2dd/ffffff,Neutrogena Healthy Skin Brightening Eye Perfector,32,2015-09-09 04:26:06,8.66
392,http://dummyimage.com/114x163.png/ff4444/ffffff,EYE - CATARACT,47,2015-08-12 08:33:15,7.35
393,http://dummyimage.com/246x169.png/ff4444/ffffff,CLE DE PEAU BEAUTE PW FOUNDATION s,6,2015-09-05 16:42:01,10.61
394,http://dummyimage.com/135x138.jpg/dddddd/000000,Eplerenone,44,2015-11-06 04:45:46,19.51
395,http://dummyimage.com/183x145.jpg/5fa2dd/ffffff,Homeopathic Immunity Supporting Adjuvant,16,2015-09-21 14:22:10,14.15
396,http://dummyimage.com/224x220.png/dddddd/000000,Ciprofloxacin Hydrochloride,27,2015-08-24 11:18:55,18.56
397,http://dummyimage.com/130x222.gif/ff4444/ffffff,TRAMADOL HYDROCHLORIDE,5,2015-12-07 15:52:14,3.77
398,http://dummyimage.com/183x188.jpg/5fa2dd/ffffff,Nurture Skin Protectant,48,2015-07-20 14:25:00,10.44
399,http://dummyimage.com/203x191.png/5fa2dd/ffffff,Alprazolam,32,2015-09-15 19:36:27,14.33
400,http://dummyimage.com/175x242.gif/cc0000/ffffff,CLE DE PEAU BEAUTE REFINING FLUID FOUNDATION,23,2015-04-13 08:31:38,11.92
401,http://dummyimage.com/201x211.gif/cc0000/ffffff,Movate Lemon,44,2015-05-13 13:48:37,17.26
402,http://dummyimage.com/226x207.gif/cc0000/ffffff,SKIN CAVIAR CONCEALER FOUNDATION SUNSCREEN SPF 15 - Creme Peche,29,2015-07-21 11:03:47,10.9
403,http://dummyimage.com/128x247.jpg/5fa2dd/ffffff,Colgate,20,2016-03-05 08:19:36,4.65
404,http://dummyimage.com/237x159.jpg/dddddd/000000,Adult Low Dose Aspirin,29,2015-11-06 21:35:23,18.96
405,http://dummyimage.com/199x193.png/cc0000/ffffff,"Butalbital, Acetaminophen, Caffeine and Codeine Phosphate",9,2015-05-11 19:47:55,12.85
406,http://dummyimage.com/228x119.gif/5fa2dd/ffffff,Leaf Tobacco,31,2015-05-14 12:04:55,8.77
407,http://dummyimage.com/193x164.png/cc0000/ffffff,Assured Day time Cold and Cough,9,2015-07-21 20:11:21,6.26
408,http://dummyimage.com/171x208.png/cc0000/ffffff,VERELAN PM,1,2016-01-18 00:13:02,8.07
409,http://dummyimage.com/225x130.png/5fa2dd/ffffff,Ceftriaxone Sodium,25,2015-09-29 10:13:51,5.47
410,http://dummyimage.com/100x140.jpg/cc0000/ffffff,Adult Glycerin Laxative,5,2015-09-23 13:12:37,1.67
411,http://dummyimage.com/125x169.png/ff4444/ffffff,Vancomycin Hydrochloride,20,2015-08-05 19:40:33,2.45
412,http://dummyimage.com/124x152.png/5fa2dd/ffffff,Instant Hand Sanitizer,7,2016-03-05 04:35:08,16.45
413,http://dummyimage.com/132x240.png/cc0000/ffffff,Couch Quack Grass,46,2015-05-10 07:42:05,17.26
414,http://dummyimage.com/127x149.png/5fa2dd/ffffff,ibuprofen,22,2015-08-03 07:41:45,7.81
415,http://dummyimage.com/112x244.jpg/5fa2dd/ffffff,TETANUS TOXOID ADSORBED,35,2016-01-22 16:26:32,1.09
416,http://dummyimage.com/167x179.gif/ff4444/ffffff,LEXAPRO,38,2016-01-05 00:39:11,17.66
417,http://dummyimage.com/128x198.gif/5fa2dd/ffffff,Aggrenox,35,2015-12-05 00:51:45,2.26
418,http://dummyimage.com/154x136.png/ff4444/ffffff,Diltiazem Hydrochloride,49,2015-09-25 03:44:48,8.56
419,http://dummyimage.com/104x161.gif/ff4444/ffffff,Colgate,6,2016-01-18 05:42:39,13.07
420,http://dummyimage.com/178x135.gif/dddddd/000000,Sleep Aid,33,2015-12-27 19:34:05,17.52
421,http://dummyimage.com/207x121.jpg/ff4444/ffffff,Ceftriaxone,35,2015-04-09 09:59:10,17.58
422,http://dummyimage.com/160x190.png/5fa2dd/ffffff,Cladosporium cladosporioides,22,2015-09-11 11:37:07,15.36
423,http://dummyimage.com/174x173.gif/ff4444/ffffff,Horse Epithelium,2,2015-09-01 05:33:30,6.23
424,http://dummyimage.com/226x233.gif/dddddd/000000,Salicylic Acid,27,2015-04-25 04:07:16,4.16
425,http://dummyimage.com/237x104.gif/dddddd/000000,Hydralazine Hydrochloride,10,2015-08-24 04:16:53,17.22
426,http://dummyimage.com/193x242.jpg/cc0000/ffffff,cold and allergy,42,2015-09-02 12:49:01,14.53
427,http://dummyimage.com/187x180.jpg/dddddd/000000,Atenolol,49,2015-09-06 05:20:28,16.35
428,http://dummyimage.com/114x180.jpg/ff4444/ffffff,Arneu,46,2016-02-01 12:16:09,12.4
429,http://dummyimage.com/168x134.gif/5fa2dd/ffffff,Aveeno Daily Moisturizing,9,2016-01-10 04:31:03,7.25
430,http://dummyimage.com/221x154.jpg/cc0000/ffffff,Povidone-Iodine,15,2016-01-07 06:01:17,6.45
431,http://dummyimage.com/162x230.gif/5fa2dd/ffffff,Candesartan Cilexetil,28,2016-01-03 04:21:49,12.92
432,http://dummyimage.com/176x130.jpg/5fa2dd/ffffff,CVS PHARMACY,32,2015-08-25 09:01:03,10.58
433,http://dummyimage.com/153x173.jpg/ff4444/ffffff,"Butalbital, Aspirin, Caffeine and Codeine Phosphate",22,2015-06-21 09:00:11,18.39
434,http://dummyimage.com/239x146.jpg/ff4444/ffffff,Guinea Pig Epithelium,4,2016-03-16 23:35:54,10.0
435,http://dummyimage.com/158x163.jpg/5fa2dd/ffffff,Losartan Potassium and Hydrochlorothiazide,29,2015-11-30 12:54:39,5.83
436,http://dummyimage.com/218x104.png/dddddd/000000,Ibuprofen,42,2015-08-15 08:52:02,9.2
437,http://dummyimage.com/143x118.png/5fa2dd/ffffff,Carbidopa and Levodopa,39,2015-07-10 05:59:49,13.68
438,http://dummyimage.com/182x206.gif/cc0000/ffffff,Niaspan,8,2015-10-01 05:42:47,8.77
439,http://dummyimage.com/183x245.gif/ff4444/ffffff,Isopropyl Alcohol,14,2015-10-10 17:41:52,18.68
440,http://dummyimage.com/180x220.jpg/5fa2dd/ffffff,Diclofenac Sodium,44,2015-10-02 11:38:00,12.8
441,http://dummyimage.com/149x167.jpg/ff4444/ffffff,CVS Sore Throat Mixed Berry Flavor,2,2015-10-24 05:39:15,10.36
442,http://dummyimage.com/242x182.png/dddddd/000000,Mag-Al Plus XS,27,2015-08-23 09:40:55,14.39
443,http://dummyimage.com/104x160.png/5fa2dd/ffffff,Leader,21,2015-08-21 10:09:22,9.33
444,http://dummyimage.com/225x182.gif/ff4444/ffffff,Chest Congestion,29,2015-08-06 12:51:29,14.08
445,http://dummyimage.com/211x199.gif/5fa2dd/ffffff,Chloraseptic Sore Throat Liquid Center,29,2015-04-13 10:24:30,2.51
446,http://dummyimage.com/245x152.png/dddddd/000000,kids cough,34,2015-07-11 13:48:46,8.34
447,http://dummyimage.com/236x126.gif/cc0000/ffffff,Antacid Antigas Maximum Strength Mint,47,2015-12-09 03:45:20,11.28
448,http://dummyimage.com/202x100.gif/cc0000/ffffff,Diovan,42,2015-08-15 06:13:26,13.72
449,http://dummyimage.com/143x114.gif/dddddd/000000,Orajel Instant Relief for Teething Pain,40,2015-12-15 08:24:29,5.0
450,http://dummyimage.com/122x180.png/dddddd/000000,FixMySkin Healing Balm Fragrance-Free,16,2016-03-18 03:33:25,5.17
451,http://dummyimage.com/104x134.gif/ff4444/ffffff,Apis Mell.,40,2016-02-29 03:24:53,4.08
452,http://dummyimage.com/164x173.gif/dddddd/000000,Fragmin,23,2015-10-27 04:22:51,8.7
453,http://dummyimage.com/198x166.jpg/ff4444/ffffff,Sambucus Larix,46,2015-08-01 20:10:05,9.22
454,http://dummyimage.com/246x160.gif/5fa2dd/ffffff,ACONITUM LYCOCTONUM,24,2015-08-30 23:49:18,19.16
455,http://dummyimage.com/145x109.jpg/cc0000/ffffff,Amoxicillin and Clavulanate Potassium,39,2015-11-18 15:09:09,15.86
